2227,Semoga bermanfaat,F1
2228,"Salam, dr Satya Sueningrat",F1
2229,"Halo Afriiyanthie Purba Tambak, terima kasih atas pertanyaannya untuk Alodokter",F1
2230,Menstruasi adalah peluruhan lapisan endometrium di dalam rahim yang dapat terjadi bila sel telur tidak dibuahi sperma,F3
2231,Jarak antara siklus menstruasi yang normal adalah 21 - 35 hari dan lamanya siklus adalah 2 hari hingga 7 hari,F3
2232,"Beberapa kondisi dapat menyebabkan terjadinya perubahan pada siklus menstruasi seorang wanita seperti perubahan jarak antara siklus menstruasinya, lamanya menstruasi, ataupun jumlah perdarahan",F3
2233,Nyeri yang terjadi saat menstruasi disebut juga dengan dismenore,F4
2234,Dismenore disebabkan oleh suatu zat kimia yang disebut Prostaglandin yang terbentuk di rahim saat menjelang siklus menstruasi,F3
2235,Prostaglandin ini menyebabkan kontraksi otot  -  otot di rahim yang memunculkan rasa nyeri serta penurunan aliran darah dan oksigen ke rahim,F3
2236,"Seperti halnya nyeri saat persalinan, kontraksi ini dapat menyebabkan nyeri yang cukup hebat dan rasa tidak nyaman",F3
2237,"Prostaglandin ini juga dapat menyebabkan munculnya rasa mual hingga muntah, serta diare saat menstruasi",F3
2238,"Nyeri pada dismenore terasa seperti kram di perut bawah, kadang terjadi penjalaran nyeri juga ke punggung, pinggang, dan paha",F3
2239,"Nyeri biasanya terjadi sesaat sebelum atau saat menstruasi dimulai, lalu berkurang setelah satu sampai tiga hari",F3
2240,"Nyeri terjadi hilang timbul, bisa jadi ringan pada beberapa wanita, namun bisa juga sangat berat hingga penderitanya tidak bisa melakukan aktifitas normal",F3
2241,"Gejala lain yang menyertai nyeri antara lain mual muntah, diare, pusing, sakit kepala, kelelahan, rasa seperti sedang sakit flu",F3
2242,Berikut ini adalah beberapa kondisi yang dapat menyebabkan perubahan pada siklus menstruasi seorang wanita: Stres,F3
2243,Kehamilan dan menyusui,F3
2244,Fluktuasi hormonal normal pada remaja,F3
2245,Obat  -  obatan dan kontrasepsi,F3
2246,"Gangguan makan, turun berat badan yang berlebihan, atau olahraga yang berlebihan",F3
2247,"Penyakit seperti sindrom polikistik ovarium (PCOS), dimana terjadi pembesaran ovarium karena kista Fibroma atau miom pada rahim",F3
2248,Kista ovarium,F3
2249,Menopause dini,F3
2250,"Infeksi, penyakit tiroid, diabetes",F3
2251,Kanker tertentu yang menyebabkan gangguan hormonal,F3
2252,Beberapa penyakit yang dapat menyebabkan gejala dismenore pada wanita antara lain: Endometriosis yaitu tumbuhnya jaringan endometrium di luar rahim,F3
2253,Fibroid atau mium atau tumor jinak pada rahim,F3
2254,Adenomiosis yaitu tumbuhnya jaringan endometrium ke dalam otot rahim,F3
2255,Infeksi di organ reproduksi,F3
2256,Stenosis servikal yaitu pendeknya pembukaan pada serviks,F3
2257,Beberapa hal yang dapat anda lakukan untuk mengurangi gejala yang anda rasakan antara lain: Menghindari stres,F5
2258,Tidur dan beristirahat cukup,F5
2259,Menghindari merokok dan minum alkohol,F5
2260,Menghindari makanan dan minuman yang mengandung kafein,F5
2261,Memijat perut bawah dan punggung bawah dengan lembut,F5
2262,Mengompres perut bawah dan punggung bawah dengan bantal panas atau botol berisi air panas,F5
2263,Mengonsumsi Ibuprofen atau Paracetamol saat awal menstruasi dimulai,F5
2264,Ibuprofen terbukti lebih efektif untuk mengatasi nyeri,F5
2265,"Olahraga teratur terbukti dapat mengurangi nyeri saat menstruasi, sehingga olahraga rutin setiap hari juga sebaiknya dilakukan",F5
2266,"Bila anda mengalami nyeri menstruasi yang anda rasakan sangat hebat yang tidak berkurang dengan pengobatan sendiri atau nyeri terjadi lebih dari 3 hari, sebaiknya anda berkonsultasi ke dokter kandungan",F5
2267,"Dokter akan menanyakan lebih lanjut mengenai gejala yang anda rasakan, gejala lain yang menyertai, dan melakukan pemeriksaan fisik pada anda",F5
2268,Bila diperlukan dokter juga akan melakukan pemeriksaan USG untuk melihat bila ada kelainan di dalam rahim ataupun di dalam kandung telur anda,F5
2269,"Bila tidak ada hal yang tidak normal pada pemeriksaan dan nyeri yang anda alami hanya karena dismenore biasa, dokter dapat meresepkan obat antinyeri yang lebih kuat dibandingkan Ibuprofen dan pil kontrasepsi",F5
2270,"Sekian informasi yang dapat saya sampaikan, semoga bermanfaat, dr Irna Cecilia",F1
2271,Salam,F1
2272,"Dari informasi yang Anda sampaikan,, berat badan dan umur bayi sebaiknya disesuaikan, sehingga akan tahu apakah hal ini menjadi resiko atau hal yang perlu diperhatikan",F4
2273,"Selama berat badan bayi Anda ideal, maka kondisi ini merupakan hal wajar dan tidak perlu dikhawatirkan hanya diusahakan sebaik mungkin",F4
2274,"Bila usia bayi 8 bulan, maka berat optimal bayi Anda mencapai 8,5 kg atau berat badan normal usia 8 bulan berkisar 6,5 kg  -  9,5 kg",F4
2275,"Bila berat bayi Anda masih dalam range tersebut, menunjukkan hal sangat baik terhadap kesehatan bayi Anda",F4
2276,"Sehingga, bayi Anda yang menurut Anda tampak kurus walau sudah makan lahap, kemungkinan makanan yang dikonsumsi digunakan untuk pertumbuhan gigi, pertumbuhan tinggi, otak dan tubuhnya serta aktivitasnya yang banyak",F4
2277,Sehingga cadangan makanan yang disimpan di bawah kulit tidak terlalu banyak,F4
2278,"Untuk membantu menambah beratnya, sebaiknya Anda dapat mempertimbangkan pemberian ASI atau ASI pompa sehingga bayi Anda semakin sehat dan berat badan bertambah",F4
2279,Pemberian ASI dikarenakan konsumsi sufor yang kurang,F4
2280,"Bila Anda merasa semakin khawatir, Anda dapat berkonsultasi dengan dokter anak untuk pemeriksaan dan evalausi keluhan ini",F5
2281,"Dokter akan mengevalusi semua kebiasaan bayi Anda , kebiasaan makan dan tumbuh kembangnya",F5
2282,"Demikian informasi yang bisa kami sampaikan, baca juga diskusi",F1
2283,dr Ulfi,F1
2284,"Halo Siti, terima kasih atas pertanyaannya untuk Alodokter",F1
2285,Trombositopenia didefinisikan sebagai jumlah trombosit kurang dari 150000 / microL,F3
2286,Kondisi ini ditemukan pada sekitar 7 - 12% wanita hamil dan sebagian besar (70%) disebabkan oleh trobositopenia gestasional,F3
2287,"Trombositopenia gestasional adalah trombositopenia ringan yang terjadi pada kehamilan normal yang penyebabnya diduga terkait dengan peningkatan volume plasma darah, penumpukan atau penggunaan trombosit di plasenta, serta perubahan fisiologis lainnya dalam kehamilan",F3
2288,"Pada umumnya trombosit masih berada di atas 100000 / microL, tidak bergejala, dan tidak memerlukan terapi apapun",F3
2289,"Penyebab lain penurunan trombosit dalam kehamilan antara lain: preeklamsia sindrom HELLP perlemakan hati akut dalam kehamilan penyebab lain yang tidak berhubungan dengan kehamilan, misalnya ITP, TTP (thrombotic thrombocytopenic purpura), DIC (Disseminated Intravascular coagulation), SLE , trombositopenia yang diinduksi obat, dan lain sebagainya",F3
2290,"Dalam kasus anda (terutama karena trombosit anda jumlahnya di bawah 100000 / microL), maka penyebab trombositopenia tersebut harus segera dicari terlebih dahulu",F4
2291,"Anda harus melalui pemeriksaan darah lengkap, termasuk juga dilakukannya pemeriksaan apus darah tepi, pemeriksaan kencing, fungsi ginjal, fungsi hati, PT  /  APTT, dan pemeriksaan lain yang dianggap perlu",F4
2292,Bisa tidaknya anda melahirkan normal tidak dapat ditentukan saat ini karena akan sangat bergantung pada hasil pemeriksaan anda,F4
2293,Sebaiknya anda segera memeriksakan diri ke Dokter Kandungan (bukan ke bidan saja) karena memang bisa berbahaya bila melahirkan dengan kondisi trombosit yang sangat rendah,F5
2294,Perdarahan paska persalinan bisa terjadi cukup hebat sehingga anda harus melahirkan (normal ataupun sesar) di rumah sakit dengan fasilitas cukup lengkap,F5
2295,"Sekian informasi dari saya, semoga cukup menjawab",F1
2296,Halo,F1
2297,Salep inerson adalah salep yang mengandung desoksimetason dimana desoksimetason ini adalah salah satu obat topikal golongan kortikosteroid yang berfungsi sebagai antiflogistik (anti inflamasi  /  peradangan) dan anti pruriti (anti gatal),F3
2298,Pada kasus bekas sayatan luka operasi ganglion maka obat ini ditujukan untuk mengurangi pembengkakan (dan proses peradangan) lainnya yang mungkin timbul paska operasi,F4
2299,Perhatikan penggunaan obat topikal ini,F5
2300,Hindari penggunaan terlalu lama yang bisa menyebabkan penyerapan obat ke dalam sistem tubuh,F5
2301,Semoga bermanfaat,F1
2302,dr Yusi,F1
2303,Hai desper,F1
2304,terima kasih telah bertanya ke Alodokter,F1
2305,Bayi yang baru menjalani peralihan dari konsumsi ASI (air susu ibu) ke makanan yang lebih padat ( MPASI ) memang kerap mengalami sulit BAB ,F4
2306,Hal ini merupakan hal yang wajar sebagai bentuk adaptasi saluran cernanya yang memang belum optimal,F4
2307,"Biasanya, keluhan akan semakin membaik seiring dengan pertambahan usianya",F4
2308,"Selama sulit BAB  -  nya tidak sampai terjadi melebihi 2 minggu, dan tidak juga dijumpai keluhan lain, seperti muntah, nyeri perut, perut keras, rewel, hingga tidak mau makan sama sekali, kondisi ini kemungkinan besar tidaklah berbahaya",F3
2309,Tidak ada juga patokan berapa kali frekuensi BAK yang normal pada bayi,F3
2310,"Namun, secara umum, bayi masih dikatakan normal bila BAK sekitar 1 cc  /  kg berat badan  /  jam",F3
2311,"Jadi, bila bayi Anda volume BAK  -  nya banyak, meski jarang, kondisi ini masih bisa dikatakan wajar",F3
2312,"Anda bisa coba dahulu lakukan beberapa upaya berikut guna mengatasi kendala BAB bayi Anda: Beri bayi makanan dengan konsistensi yang bertahap, mulai dari cair, lunak, baru padat",F5
2313,"Beri bayi makanan dengan frekuensi yang bertahap, mulai dari 1 kali sehari, 2 kali sehari, baru 3 kali sehari",F5
2314,"Beri bayi makanan dengan kuantitas yang bertahap, mulai dari 3 sendok, 5 sendok, dan seterusnya",F5
2315,Pilihkan jenis makanan yang mudah dicerna bayi di awal - awal perkenalan MPASI  -  nya,F5
2316,"WHO menganjurkan memperbanyak asupan karbohidrat, dibanding buah atau sayur, contohnya puree beras, kabocha, dan sebagainya",F5
2317,Beri bayi ASI sesering mungkin,F5
2318,Beri juga bayi air putih yang cukup,F5
2319,Ajak bayi untuk aktif bergerak dan bermain,F5
2320,"Bila kemudian keluhan masih tidak membaik dalam 1 hingga 2 minggu, jangan segan untuk memeriksakan bayi Anda langsung ke dokter spesialis anak sebelum memberikan obat atau penanganan apapun ya",F5
2321,Semoga membantu,F1
2322,dr Nadia Nurotul Fuadah,F1
2323,Hai Bici,F1
2324,"Kandidiasis vagina atau infeksi jamur pada vagina merupakan peradangan akibat jamur pada vagina yang ditandai dengan iritasi pada vagina, rasa gatal, dan keputihan",F3
2325,Infeksi jamur ada vagina ini mempengaruhi vagina dan jaringan vulva,F3
2326,Infeksi jamur pada vagina tidak dianggap sebagai penyakit menular seksual walaupun infeksi jamur pada vagina ini dapat menular melalui kontak oral  -  genital,F3
2327,"GEJALA  -  Gejala yang dapat terjadi pada infeksi jamur vagina dapat dialami mulai dari gejala yang ringan sampai gejala sedang, yaitu: Gatal dan iritasi pada vagina dan vulva",F3
2328,Sensasi terbakar terutama saat berhubungan seksual dan saat buang air kecil,F3
2329,Kemerahan dan pembengkakan pada vulva (bibir vagina),F3
2330,Rasa sakit pada vagina,F3
2331,"Keputihan seperti keju Infeksi jamur yang lebih parah akan ditandai dengan: Kemerahan yang meluas, pembengkakan dan gatal yang smpai menyebabkan luka",F3
2332,Mengalami infeksi jamur yang berulang (lebih dari 4 kali dalam 1 tahun),F3
2333,Infeksi jamur disebabkan oleh jenis kandida yang bukan kandida albicans Sedang hamil ,F3
2334,Memiliki penyakit diabetes yang tidak terkontrol,F3
2335,Kekebalan tubuh yang menurun akibat penyakit tertentu seperti HIV Anda memerlukan konsultsi dengan dokter jika memiliki keluhan di bawah ini: Pertama kali mendapatkan infeksi jamur,F3
2336,Tidak yakin apa infeksi yang dialami,F3
2337,Infeksi tidak membaik dengan penanganan sendiri,F3
2338,Anda merasakan gejala yang buruk,F3
2339,PENYEBAB : Penyebab utama dari kandidiasi vagina adalah jamur,F3
2340,Jamur merupakan mikroorganisme yang biasa hidup di vagina bersama dengan bakteri,F3
2341,"Pada keadaan normal bakteri dan jamur akan berada dalam jumlah yang seimbang, namun pada keadaan tertentu dapat terjadi ketidakseimbangan mikroorganisme yang ada di vagina sehingga meningkatkan pertumbuhan jamur",F3
2342,Hal itu dapat disebabkan oleh: Penggunaan antibiotik,F3
2343,Kehamilan,F3
2344,Penyakit diabetes yang tidak terkontrol,F3
2345,Kekebalan tubuh yang menurun,F3
2346,Segala sesuatu yang dapat menyebabkan perubahan jenis dan jumlah bakteri di vagina,F3
2347,Pada umumnya jamur candida yang menyebabkan kandidiasis vagina adalah jamur candida albicans namun jika infeksi disebabkan oleh jenis candida yang lain maka dibutuhkan penanganan yang lebih intensif,F3
2348,"PENGOBATAN : Untuk gejala ringan sampai sedang pada umumnya dokter akan menyarankan: Terapi jangka pendek dengan krim antijamur 1 - 3 hari, salep atau tablet antijamur yang dimasukkan melalui vagina",F5
2349,Dokter akan memberikan obat antijamur yang diminum hanya satu kali saja seperti flukonazol,F5
2350,"Untuk infeksi yang lebih rumit atau buruk: Terapi selama 14 hari dengan krim, salep atau tablet yang dimasukkan melalui vagina",F5
2351,Obat oral yang diminum tidak hanya satu kali dan mungkin akan dikombinasikan dengan obat lain,F5
2352,Namun obat ini tidak boleh dikonsumsi oleh wanita hamil,F5
2353,Untuk infeksi jamur berulang akan memerlukan pengobatan dengan waktu yang lebih lama,F5
2354,PENCEGAHAN : Untuk mencegah terjadinya infeksi jamur: Hindari membersihkan vagina dengan bahan kimia,F5
2355,Gunakan celana dalam berbahan katun,F5
2356,Hindari menggunakan celana yang terlalu ketat,F5
2357,Mengganti pakaian sesegera mungkin jika sudah basah,F5
2358,Hindari mandi dengan air yang terlalu panas,F5
2359,"Semoga membantu, dr Yosephine",F1
2360,Hai Dianwijayanti,F1
2361,Apakah saat ini bayi atau anda sedang Mengonsumsi suatu obat tertentu?,F2
2362,"Warna urin tergantung pada status hidrasi pasien, makanan yang dimakan, pewarna makanan, status penyakit dan obat",F3
2363,Beberapa kondisi yang dapat menyebabkan urin berwarna merah pada bayi adalah: 1 Hematuria (adanya sel darah merah pada pemeriksaan mikroskop urin),F3
2364,"2 Mioglobinuria (urin biasanya berwarna merah kecoklatan, myoglobin pada urin dapat terjadi akibat cedera otot, akivitas berlebihan, dan lain  -  lain)",F3
2365,"3 Pink diaper syndrome (adanya warna kemerahmudaan pada popok, yang disebabkan adanya kristal urat dalam urin",F3
2366,"Kristal ini akan berwarna merah saat terkena udara, dan berbentuk seperti tepung bila kering)",F3
2367,"4 Makanan seperti buah beri, bit atau pewarna makanan",F3
2368,"5 Obat  -  obatan, misalnya obat kejang, kemoterapi, deferoksamin, dan lain  -  lain",F3
2369,Beberapa kondisi yang dapat menyebabkan urin berwarna jingga pada bayi adalah obat TBC (rifampisin) atau Kristal urat,F3
2370,"Pada beberapa situasi, bercak berwarna jingga pada popok bayi tidak hanya disebabkan karena darah, tetapi dapat juga disebabkan karena urin yang terkonsertrasi atau pekat",F3
2371,Jadi pada kondisi ini sebaiknya berikan asupan cairan yang cukup pada bayi,F3
2372,Hasil laboratorium urin menunjukkan hasil yang masih dalam rentang normal,F4
2373,"Namun apakah dilakukan pemeriksaan lain seperti jumlah sel darah merah  /  eritrosit pada urin, berat jenis urin, dan lain – lain?",F2
2374,"Jadi untuk mengetahui kondisi bayi anda, sebaiknya periksakan bayi anda ke dokter spesialis anak",F5
2375,"Namun, yang perlu ditekankan adalah adanya warna pink  /  jingga pada urin, tidak harus disebabkan oleh penyakit",F4
2376,"Seperti yang telah dijelaskan diatas, bayi yang kurang asupan cairan dapat memiliki warna urin kejingga  -  jingaan, oleh sebab itu pemberian ASI sangat dianjurkan",F4
2377,"Ditinjau dari aspek kesehatan, khitan dapat meningkatkan kesehatan misalnya menjaga kebersihan genital, mencegah infeksi saluran kemih, dan lain sebagainya",F3
2378,Tergantung dari apa penyebabnya dari keluhan maka khitan tidak menjamin menjadi solusi bagi keluhan yang bayi anda alami,F3
2379,Hal yang dapat anda lakukan adalah: 1 Berikan asupan cairan yang cukup bagi bayi anda (ASI),F5
2380,2 Hindari pemakaian pewarna tambahan makanan,F5
2381,"3 Berkonsultasilah dengan dokter mengenai dampak pemberian obat, bila bayi anda Mengonsumsi suatu obat tertentu",F5
2382,"Bila keluhan ini berlangsung lama, maka konsultasikan bayi anda ke dokter spesialis anak",F5
2383,"Halo, terima kasih atas pertanyaannya untuk Alodokter",F1
2384,Lactulax adalah obat yang berisi Laktulosa,F3
2385,Obat ini dapat diberikan untuk mengatasi konstipasi dan dapat juga diberikan sebagai salah satu bagian dari terapi ensefalopati hepatik,F3
2386,"Laktulosa ini adalah gula sintetik yang bekerja dengan menarik cairan ke dalam usus besar, membuat feses menjadi lebih lembek dan lebih mudah dikeluarkan",F3
2387,"Selain menarik air, obat ini juga akan menarik amonia dari dalam darah dan membuangnya bersama feses sehingga dapat digunakan untuk mengatasi kelebihan amonia darah yang memicu terjadinya ensefalopati hepatik",F3
2388,"Laktulosa dapat diminum sebelum ataupun sesudah makan, dapat pula diminum bersama dengan makanan atau minuman lainnya",F4
2389,"Anda juga dapat mencampur laktulosa dengan air, jus buah, ataupun susu",F4
2390,"Yang perlu diingat, jangan Mengonsumsi Laktulosa bersama dengan antasida karena obat ini akan mengurangi efektivitas kerja laktulosa",F5
2391,"Sekian informasi dari saya, semoga cukup menjawab",F1
2392,"Halo, Terima kasih atas pertanyaannya untuk Alodokter",F1
2393,KB IUD merupakan jenis KB yang berupa pemasangan alat (spiral) pada rahim,F3
2394,KB IUD ini dilakukan dengan tujuan menghambat terjadinya pertemuan sperma dan sel telur,F3
2395,"KB IUD dilakukan untuk menunda kehamilan dalam jangka waktu yang panjang, sekitar 5 - 10 tahun",F3
2396,KB IUD memiliki syarat yaitu:  -  tidak sedang hamil,F3
2397, sebaiknya dipasang saat Sedang menstruasi,F3
2398, tidak alergi terhadap logam,F3
2399, tidak Sedang mengalami Infeksi menular seksual,F3
2400,"Selain itu, KB IUD memiliki efek sampingnya: 1 Perdarahan tidak teratur di awal pemasangan (banyak dan sering)",F3
2401,2 Nyeri pasca pemasangan,F3
2402,3 Tidak mencegah infeksi menular seksual,F3
2403,Manfaat pemasangan IUD: 1 Menunda kehamilan sampai dengan 5 - 10 tahun,F3
2404,"2 Tidak mempengaruhi hormon tubuh, sehingga tidak mengganggu siklus menstruasi",F3
2405,3 Tidak menaikkan berat badan,F3
2406,4 Tidak menaikkan tekanan darah,F3
2407,"5 Tidak perlu minum obat atau suntik rutin, hanya kontrol pada awal pemasangan, 1 bulan, 3 bulan, 6 bulan dan ketika akan melepas atau ketika ada keluhan saja",F3
2408,"Hubungan luas rahim sekitar 12cm, dengan pemasangan IUD, sejauh ini belum ada sumber yang menyebutkan demikian",F4
2409,"Namun mungkin ada alasan lain yang menyebabkan tidak bisa terpasangnya IUD di rahim ibu, seperti adanya tanda  -  tanda kehamilan, tanda  -  tanda infeksi, adanya tanda perdarahan tidak normal, dan penyebab lainnya",F4
2410,Sehingga penting untuk anda berkonsultasi langsung dengan dokter spesialis kandungan agar mendapatkan informasi lebih lanjut mengenai KB IUD,F5
2411,"Saran yang dapat dilakukan: 1 Gunakan KB sesuai tujuan, apakah menunda kehamilan dalam jangka panjang atau jangka pendek, jika jangka pendek maka KB pil dan KB suntik bisa menjadi pilihan",F5
2412,2 Gunakan kondom setiap berhubungan untuk mencegah infeksi menular seksual dan mengurangi kemungkinan hamil,F5
2413,3 Melakukan hubungan seksual hanya dengan satu pasangan saja untuk mencegah terjadinya infeksi menular seksual,F5
2414,4 Berhubungan seksual di luar masa subur,F5
2415,5 Melakukan hubungan seksual dengan cara koitus interuptus (sperma dikeluarkan di luar organ kandungan dan di luar vagina),F5
2416,"Demikian, semoga bermanfaat",F1
2417,Halo,F1
2418,Loratadin merupakan suatu obat antihistamin AH - 1 generasai ke 2 (tidak menyebabkan kantuk pada dosis yang direkomendasikan) yang biasanya digunakan sebagai obat untuk mengurangi gatal dan anti alergi,F3
2419,"Rekomendasi dosis dewasa untuk loratadin yang umum adalah 1 kali sehari 10 mg, dapat ditingkatkan sampai maksimal 40 mg per hari",F3
2420,Tetapi Dosis diatas 10 mg sebaiknya tidak digunakan kecuali atas anjuran dan pengawasan dokter,F3
2421,"Jadi jika Anda membutuhkan peningakatan dosis sebaiknya konsultasikan dahulu dengan dokter, ada beberapa hal yang perlu diperiksa dahulu sebelum meningkatkan dosis loratadin diatas 10 mg, seperti usia, berat badan dan memastikan kondisi jantung Anda",F5
2422,"Dosis loratadin lebih dari 10 mg meski jarang ( minimal risk  /  resiko minimal ), memiliki resiko memperpanjang interval listrik jantung yang bergantung dosis (semakin tinggi resikonya seiring peningkatan dosis, makanya dibatasi maksimal sampai 40 mg)",F3
2423,Loratadin,F3
2424,"Demikian yang dapat saya sampaikan, semoga bermanfaat",F1
2425,dr Rico Novyanto,F1
2426,Halo,F1
2427,Gangguan menstruasi setelah stop menggunakan kontrasepsi merupakan keluhan yang sering ditemukan oleh beberapa wanita,F4
2428,"Biasanya wanita akan mendapatkan siklus menstruasinya secara normal dalam 2 - 4 minggu, namun tidak jarang pula beberapa wanita mengalami gangguan menstruasi paska menghentikan kontrasepsinya, baik berhenti sama sekali atau spotting (bercak  -  bercak) atau bahkan perdarahan yang banyak, selama 6 - 12 bulan",F6
2429,"Anda perlu mendapatkan penanganan dari dokter jika menstruasi yang Anda rasakan sangat berlebihan sehingga menyebabkan gejala seperti pusing, lemas, dan berkunang  -  kunang, atau jumlah perdarahannya lebih dari 60 ml setiap bulannya",F5
2430,Anda dapat melakukan hal berikut untuk membantu mendapatkan siklus menstruasi yang normal setelah menghentikan kontrasepsi: Istirahat yang cukup,F5
2431,Kontrol berat badan Anda,F5
2432,Olahraga yang teratur,F5
2433,Kendalikan stres,F5
2434,Konsumsi makanan yang bergizi,F5
2435,Periksakan diri Anda secara teratur ke dokter,F5
2436,Semoga dapat membantu,F1
2437,"Salam, dr Henry Andrean",F1
2438,"Halo, Terima kasih sudah bertanya di alodokter com",F1
2439,Obat yang anda sebutkan benar mengandung zinc,F4
2440,Zinc adalah salah satu mineral yang dibutuhkan oleh tubuh,F3
2441,"Mineral ini memiliki beragam manfaat, seperti membantu penyembuhan luka, berperan dalam indera perasa dan penciuman, memperkuat sistem kekebalan tubuh, membantu pertumbuhan sel, serta mengurai karbohidrat",F3
2442,"Oleh karena itu, obat ini kerap kali digunakan untuk gangguan saluran cerna, terutama diare",F4
2443,Tidak ada salahnya ketika mengonsumsi obat ini untuk mempercepat pemulihan penyakit asam lambung,F4
2444,Karena obat ini diyakini dapat membantu penyembuhan luka pada lapisan dalam lambung akibat paparan asam lambung yang tinggi,F4
2445,"Namun, Sebaiknya ibu tanyakan alasan jelasnya mengenai hal ini ke dokter yang meresepkan",F5
2446,"Hal ini karena, dokter yang melakukan pemeriksaan langsung pada ibu lebih mengetahui kondisi kesehatan ibu secara menyeluruh dan terperinci",F5
2447,"Sebetulnya, kebutuhan orang sehat akan mineral ini sangatlah sedikit setiap harinya",F3
2448,Umumnya kebutuhan ini dapat terpenuhi dari variasi makanan sehari  -  hari,F3
2449,"Zinc terdapat di dalam bahan makanan alami, seperti daging sapi, daging domba, daging ayam, kacang  -  kacangan, serta sereal biji  -  bijian utuh",F3
2450,Ibu dapat mengonsumsinya setiap hari secara bervariasi untuk memenuhi kebutuhan zinc harian setelah pulih nanti ya,F5
2451,"Dengan terpenuhinya kebutuhan tubuh terhadap mineral ini, juga akan meningkatkan kemampuan sistem kekebalan tubuh untuk melawan penyakit sehingga dapat mempertahankan kondisi sehat",F3
2452,Demikian semoga bermanfaat,F1
2453,"Selamat malam, Terima kasih telah bertanya di Alodokter",F1
2454,Melakukan USG kehamilan adalah salah satu cara yang bisa dilakukan untuk mengetahui perkembangan janin,F3
2455,"Dengan melakukan pemeriksaan ini, kita dapat mengetahui jenis kelamin janin, jumlah janin, posisi janin, ukuran janin, dan apakah terdapat kelainan yang harus diwaspadai atau tidak",F3
2456,Gambar di bawah ini adalah contoh USG kehamilan,F3
2457,"Bila gambarnya terlalu kecil, Anda bisa melihatnya dengan mengklik link ini",F3
2458,"Mengenai apa yang Anda tanyakan, seperti depth, BG98, MG98, AP7 dan seterusnya itu adalah bagian pengaturan USG yang tidak perlu Anda hiraukan",F4
2459,"Karena seperti yang Anda lihat pada contoh gambar yang kami berikan, angkanya sama persis",F4
2460,Dokter kandungan tidak melihat angka ini dalam menentukan status janin yang ada pada kandungan Anda,F4
2461,"Yang dokter lihat adalah yang ada di bagian sebelah kanannya, dengan tulisan GS, CRL, BPD, HC, AC dan seterusnya",F3
2462,"Huruf  -  huruf itu adalah singkatan dari gestational sac, crown  -  rump length, biparietal diameter, head circumference dan abdominal circumference ",F3
2463,Angka  -  angka dibagian inilah yang berperan dalam menentukan kesehatan janin,F3
2464,"Pada informasi yang Anda berikan, Anda mencantumkan BPD atau biparietal diameter, atau diameter antara dua sisi kepala janin",F3
2465,"Pengukuran ini bisa dilakukan setelah minggu ke - 13 dan bertambah dari ukuran awalnya sekitar 2,4 cm pada minggu ke - 13, hingga 9,5 cm pada usia kehamilan 37 minggu",F3
2466,"Dengan BPD 62,4 mm atau 6,24 cm, dapat ditentukan perkiraan usia kehamilan Anda yakni antara 23 - 25 minggu",F3
2467,"Bila ternyata usia kehamilan Anda jauh dari itu, misalnya hanya 15 minggu atau malah sudah 35 minggu, maka mungkin terdapat kelainan yang harus Anda klarifikasi ulang dengan dokter kandungan Anda",F5
2468,"Sekian, semoga menjawab pertanyaan Anda",F1
2469,dr Amadeo D Basfiansa,F1
2470,"Halo, selamat siang",F1
2471,terima kasih telah bertanya di Alodokter,F1
2472,Perubahan  -  perubahan yang terjadi pada saat kehamilan terjadi akibat perubahan meliputi: Payudara membesar Nyeri atau payudara lebih sensitif Puting dan lingkaran sekitar puting menjadi lebih gelap,F3
2473,Pembuluh darah di sekitar payudara menjadi lebih jelas,F3
2474,"Pengeluaran cairan bernama colostrum, yakni cairan berwarna kekuningan dan kental",F3
2475,Puting lebih menonjol dan lingkaran sekitar puting akan melebar,F3
2476,"Keluarnya cairan dari payudara dapat terjadi pada usia kehamilan berapapun, dapat akibat pijatan  -  pijatan ataupun karena rangsangan seksual, namun biasanya terjadi setelah trimester kedua karena pada trimester tersebut kelenjar  -  kelenjar payudara mulai memproduksi colostrum",F4
2477,"Namun sebagian wanita tidak mengalami keluarnya cairan saat hamil, dan hal itu sangat normal terjadi",F4
2478,"Jadi, ibu tidak perlu khawatir jika sampai saat ini tidak ada cairan ASI yang keluar ya",F4
2479,Semoga menjawab Bu,F5
2480,Sebagai tambahan silakan ibu membaca artikel tentang perubahan dan perawatan payudara selama kehamilan disini,F5
2481,"Salam, dr Denisa Libela",F1
2482,Selamat malam,F1
2483,Batuk darah atau disebut juga hemoptisis adalah keadaan yang timbul sebagai reaksi dari suatu penyakit,F3
2484,"Pada usia muda memiliki riwayat kesehatan kurang baik, dan juga perokok batuk darah ini bisa menjadi gejala yang serius",F3
2485,Batuk berdarah dapat diakibatkan oleh beberapa keadaan seperti: Bronkhitis,F3
2486,Tuberkulosis,F3
2487,Bronkiektasis,F3
2488,Emboli paru,F3
2489,Luka tumpul pada daerah dada,F3
2490,Efek samping obat pengencer darah,F3
2491,Kanker paru atau kanker tenggorokan,F3
2492,"Tuberkulosis atau infeksi bakteri Mycobacterium tuberculosis dapat menyerang semua organ tubuh, yang tersering diantaranya adalah paru  -  paru",F3
2493,Untuk menegakkan diagnosis tuberkulosis dinilai dari gejala yang ada seperti Batuk berdahak berlangung lebih dari 3 minggu,F3
2494,Batuk dapat disertai darah,F3
2495,Penurunan nafsu makan dan berat badan,F3
